dew,temperature,pression
23,26.0,1001.0
23,28.0,1001.0
22,29.0,1001.0
20,30.0,1001.0
20,32.0,1000.0
21,32.0,1000.0
22,33.0,999.0
22,33.0,999.0
22,33.0,998.0
23,33.0,998.0
23,32.0,998.0
24,30.0,998.0
24,29.0,999.0
25,28.0,1000.0
24,28.0,999.0
23,27.0,1001.0
23,24.0,1002.0
23,23.0,1002.0
23,23.0,1001.0
22,23.0,1001.0
22,23.0,1001.0
22,23.0,1001.0
22,23.0,1001.0
22,23.0,1002.0
23,25.0,1003.0
23,27.0,1003.0
24,27.0,1003.0
24,28.0,1002.0
24,28.0,1002.0
24,29.0,1002.0
25,29.0,1002.0
24,29.0,1002.0
24,29.0,1002.0
24,29.0,1002.0
23,29.0,1002.0
23,28.0,1002.0
24,27.0,1002.0
24,27.0,1003.0
24,27.0,1004.0
25,27.0,1004.0
24,27.0,1004.0
23,26.0,1004.0
24,26.0,1004.0
24,25.0,1004.0
24,25.0,1004.0
24,25.0,1004.0
24,25.0,1004.0
24,25.0,1005.0
24,26.0,1005.0
25,27.0,1005.0
25,28.0,1006.0
25,28.0,1006.0
26,30.0,1006.0
25,31.0,1005.0
26,31.0,1005.0
26,31.0,1004.0
26,31.0,1005.0
27,30.0,1004.0
27,30.0,1004.0
27,30.0,1005.0
27,29.0,1005.0
27,28.0,1006.0
27,28.0,1006.0
27,27.0,1007.0
26,27.0,1006.0
26,27.0,1006.0
26,27.0,1006.0
25,26.0,1006.0
25,26.0,1006.0
25,26.0,1006.0
25,26.0,1006.0
25,26.0,1005.0
26,26.0,1006.0
22,23.0,1007.0
22,23.0,1008.0
22,24.0,1007.0
23,24.0,1007.0
23,25.0,1007.0
22,25.0,1007.0
23,24.0,1006.0
23,25.0,1005.0
23,25.0,1004.0
23,25.0,1005.0
23,25.0,1005.0
23,24.0,1006.0
22,23.0,1006.0
22,23.0,1005.0
22,23.0,1005.0
22,22.0,1006.0
21,21.0,1004.0
21,21.0,1004.0
21,21.0,1003.0
21,21.0,1003.0
21,21.0,1003.0
20,21.0,1002.0
21,22.0,1003.0
21,23.0,1002.0
22,26.0,1002.0
22,27.0,1002.0
22,28.0,1002.0
22,29.0,1001.0
23,30.0,1001.0
21,31.0,1000.0
22,31.0,1000.0
22,31.0,1000.0
23,31.0,999.0
23,30.0,999.0
23,28.0,1000.0
23,27.0,1000.0
23,27.0,1001.0
23,26.0,1002.0
23,26.0,1002.0
23,25.0,1002.0
23,24.0,1003.0
24,24.0,1003.0
23,24.0,1003.0
22,23.0,1003.0
23,23.0,1003.0
23,23.0,1003.0
23,25.0,1003.0
23,26.0,1004.0
23,27.0,1004.0
23,29.0,1004.0
22,30.0,1004.0
20,32.0,1003.0
22,32.0,1003.0
21,33.0,1003.0
20,34.0,1002.0
19,35.0,1002.0
23,33.0,1002.0
23,31.0,1002.0
23,31.0,1002.0
24,29.0,1003.0
24,29.0,1003.0
25,28.0,1003.0
24,26.0,1003.0
25,25.0,1004.0
24,25.0,1004.0
24,25.0,1004.0
23,24.0,1004.0
23,24.0,1004.0
23,24.0,1004.0
24,24.0,1004.0
24,26.0,1004.0
25,26.0,1005.0
25,27.0,1005.0
26,28.0,1005.0
26,29.0,1005.0
27,30.0,1005.0
26,31.0,1004.0
27,33.0,1004.0
26,33.0,1003.0
27,33.0,1003.0
25,32.0,1003.0
26,31.0,1004.0
24,30.0,1004.0
26,29.0,1004.0
26,28.0,1005.0
26,28.0,1005.0
26,27.0,1006.0
26,27.0,1006.0
25,26.0,1006.0
25,26.0,1006.0
25,26.0,1006.0
24,25.0,1006.0
23,25.0,1007.0
22,24.0,1007.0
22,24.0,1008.0
22,25.0,1008.0
20,28.0,1008.0
19,29.0,1008.0
20,31.0,1008.0
15,32.0,1008.0
16,33.0,1007.0
15,33.0,1007.0
15,33.0,1007.0
15,31.0,1007.0
16,30.0,1007.0
17,28.0,1007.0
19,27.0,1007.0
19,26.0,1007.0
20,25.0,1007.0
20,24.0,1007.0
20,24.0,1008.0
20,23.0,1008.0
20,23.0,1008.0
20,22.0,1008.0
20,21.0,1008.0
20,21.0,1007.0
20,21.0,1007.0
20,21.0,1007.0
21,22.0,1007.0
21,23.0,1007.0
22,25.0,1006.0
22,26.0,1006.0
22,28.0,1005.0
21,29.0,1004.0
20,31.0,1003.0
20,31.0,1003.0
21,31.0,1003.0
20,30.0,1003.0
21,29.0,1003.0
19,28.0,1003.0
20,26.0,1003.0
20,26.0,1003.0
20,26.0,1004.0
20,25.0,1004.0
20,25.0,1004.0
21,25.0,1004.0
21,23.0,1004.0
21,23.0,1004.0
21,23.0,1004.0
21,22.0,1004.0
21,22.0,1004.0
21,22.0,1004.0
22,24.0,1005.0
22,25.0,1006.0
22,27.0,1005.0
22,28.0,1005.0
23,29.0,1005.0
23,30.0,1004.0
24,31.0,1004.0
23,32.0,1004.0
22,31.0,1004.0
22,31.0,1004.0
22,30.0,1004.0
21,29.0,1004.0
21,28.0,1004.0
21,27.0,1005.0
21,25.0,1006.0
22,25.0,1006.0
23,24.0,1006.0
23,24.0,1006.0
23,24.0,1006.0
22,24.0,1006.0
23,24.0,1006.0
23,24.0,1006.0
23,23.0,1006.0
23,24.0,1007.0
23,25.0,1007.0
24,26.0,1007.0
24,26.0,1007.0
24,27.0,1007.0
24,29.0,1007.0
24,29.0,1007.0
23,30.0,1006.0
23,30.0,1006.0
23,30.0,1005.0
23,30.0,1005.0
23,30.0,1005.0
22,29.0,1005.0
23,28.0,1005.0
23,27.0,1006.0
22,26.0,1006.0
22,26.0,1007.0
22,25.0,1007.0
22,24.0,1007.0
22,24.0,1006.0
23,24.0,1006.0
22,23.0,1006.0
22,23.0,1006.0
22,23.0,1006.0
23,23.0,1006.0
23,24.0,1007.0
23,25.0,1007.0
23,26.0,1007.0
23,26.0,1007.0
23,28.0,1007.0
22,29.0,1006.0
22,28.0,1006.0
21,29.0,1005.0
21,29.0,1005.0
21,28.0,1005.0
21,27.0,1006.0
21,26.0,1006.0
21,25.0,1006.0
22,24.0,1007.0
22,24.0,1007.0
22,24.0,1008.0
22,24.0,1008.0
22,24.0,1008.0
23,24.0,1007.0
22,23.0,1007.0
22,23.0,1007.0
22,23.0,1007.0
23,23.0,1007.0
23,24.0,1008.0
23,24.0,1008.0
24,25.0,1008.0
23,26.0,1008.0
23,28.0,1008.0
24,28.0,1007.0
24,29.0,1007.0
24,29.0,1006.0
24,31.0,1006.0
24,30.0,1005.0
23,30.0,1005.0
23,30.0,1004.0
23,30.0,1004.0
24,28.0,1004.0
23,26.0,1004.0
23,26.0,1005.0
24,25.0,1004.0
24,25.0,1004.0
24,25.0,1004.0
24,25.0,1004.0
23,24.0,1003.0
23,24.0,1003.0
23,24.0,1003.0
23,23.0,1002.0
23,24.0,1002.0
23,25.0,1002.0
23,27.0,1002.0
24,28.0,1002.0
23,29.0,1002.0
23,31.0,1001.0
22,32.0,1001.0
21,33.0,1000.0
22,34.0,999.0
22,34.0,999.0
21,34.0,998.0
22,33.0,998.0
24,32.0,998.0
24,30.0,999.0
24,29.0,999.0
25,29.0,1000.0
24,28.0,1001.0
24,27.0,1001.0
25,27.0,1001.0
25,27.0,1001.0
25,26.0,1001.0
24,26.0,1001.0
24,25.0,1001.0
24,25.0,1002.0
25,26.0,1002.0
25,26.0,1002.0
25,27.0,1003.0
25,29.0,1003.0
25,30.0,1003.0
26,31.0,1003.0
26,31.0,1003.0
26,33.0,1003.0
26,33.0,1002.0
26,34.0,1002.0
25,34.0,1003.0
25,31.0,1003.0
21,27.0,1004.0
21,23.0,1008.0
21,21.0,1008.0
21,22.0,1006.0
22,23.0,1009.0
21,22.0,1009.0
21,22.0,1008.0
21,22.0,1008.0
21,22.0,1007.0
21,22.0,1007.0
20,22.0,1007.0
20,23.0,1007.0
20,23.0,1008.0
21,24.0,1008.0
22,26.0,1009.0
21,27.0,1008.0
22,29.0,1009.0
20,31.0,1008.0
20,32.0,1008.0
20,34.0,1007.0
19,34.0,1006.0
18,34.0,1006.0
20,34.0,1005.0
21,33.0,1005.0
23,32.0,1005.0
23,30.0,1005.0
24,28.0,1006.0
24,28.0,1007.0
24,27.0,1007.0
24,26.0,1007.0
24,25.0,1007.0
24,25.0,1007.0
24,25.0,1007.0
23,24.0,1007.0
22,23.0,1006.0
23,23.0,1007.0
23,23.0,1007.0
24,25.0,1007.0
24,27.0,1007.0
24,29.0,1007.0
25,31.0,1006.0
24,32.0,1006.0
23,34.0,1006.0
24,32.0,1005.0
23,34.0,1004.0
23,33.0,1004.0
22,33.0,1004.0
23,33.0,1003.0
24,31.0,1003.0
24,30.0,1004.0
24,29.0,1004.0
25,28.0,1004.0
25,27.0,1004.0
24,27.0,1004.0
22,27.0,1004.0
24,26.0,1004.0
24,26.0,1004.0
24,25.0,1004.0
24,25.0,1004.0
24,25.0,1004.0
24,25.0,1004.0
24,26.0,1004.0
24,27.0,1004.0
25,29.0,1004.0
23,30.0,1004.0
25,31.0,1003.0
24,32.0,1003.0
24,32.0,1002.0
24,32.0,1002.0
24,33.0,1001.0
24,32.0,1001.0
23,31.0,1001.0
24,30.0,1001.0
25,29.0,1001.0
25,28.0,1002.0
25,27.0,1003.0
25,27.0,1003.0
24,26.0,1002.0
24,26.0,1002.0
24,26.0,1002.0
24,26.0,1001.0
24,25.0,1001.0
24,25.0,1001.0
24,25.0,1001.0
24,25.0,1001.0
23,25.0,1001.0
23,26.0,1001.0
24,27.0,1001.0
24,27.0,1001.0
25,29.0,1000.0
25,29.0,1000.0
24,30.0,1000.0
24,31.0,999.0
25,31.0,999.0
24,30.0,999.0
25,30.0,998.0
25,29.0,999.0
25,29.0,1000.0
25,28.0,1000.0
25,28.0,1001.0
26,28.0,1001.0
25,28.0,1001.0
25,28.0,1001.0
25,28.0,1001.0
22,23.0,1001.0
24,24.0,1001.0
23,24.0,1001.0
23,24.0,1001.0
23,24.0,1002.0
24,24.0,1002.0
24,25.0,1002.0
25,27.0,1003.0
26,28.0,1003.0
26,28.0,1002.0
26,29.0,1002.0
25,28.0,1002.0
26,28.0,1002.0
25,28.0,1002.0
26,27.0,1002.0
26,27.0,1001.0
26,26.0,1002.0
25,25.0,1002.0
25,25.0,1002.0
25,25.0,1002.0
25,25.0,1003.0
24,24.0,1003.0
24,25.0,1003.0
24,24.0,1002.0
24,24.0,1002.0
24,24.0,1001.0
24,25.0,1001.0
24,25.0,1001.0
24,25.0,1001.0
24,25.0,1001.0
24,25.0,1002.0
24,24.0,1002.0
24,25.0,1002.0
24,25.0,1002.0
24,24.0,1002.0
24,24.0,1002.0
23,24.0,1002.0
24,25.0,1002.0
24,26.0,1002.0
24,26.0,1002.0
24,25.0,1002.0
24,25.0,1002.0
24,25.0,1003.0
24,25.0,1003.0
22,25.0,1003.0
21,25.0,1003.0
21,24.0,1003.0
22,23.0,1003.0
22,23.0,1003.0
22,23.0,1003.0
21,23.0,1003.0
21,23.0,1003.0
21,23.0,1003.0
21,24.0,1003.0
21,25.0,1004.0
22,27.0,1004.0
21,28.0,1004.0
19,30.0,1004.0
19,31.0,1004.0
18,31.0,1004.0
18,32.0,1003.0
17,32.0,1003.0
17,32.0,1003.0
18,32.0,1003.0
19,30.0,1003.0
19,29.0,1003.0
21,27.0,1004.0
21,27.0,1005.0
21,27.0,1006.0
22,26.0,1006.0
22,24.0,1006.0
22,23.0,1006.0
22,23.0,1006.0
22,22.0,1006.0
22,22.0,1006.0
22,22.0,1006.0
22,22.0,1006.0
23,23.0,1007.0
23,25.0,1007.0
23,26.0,1007.0
23,28.0,1007.0
23,27.0,1007.0
23,26.0,1008.0
23,26.0,1007.0
22,27.0,1007.0
22,27.0,1007.0
19,26.0,1007.0
20,25.0,1008.0
18,25.0,1009.0
18,24.0,1008.0
19,23.0,1009.0
19,23.0,1010.0
18,23.0,1010.0
18,23.0,1009.0
18,23.0,1009.0
18,23.0,1010.0
19,23.0,1009.0
19,23.0,1009.0
19,21.0,1009.0
19,20.0,1010.0
19,20.0,1010.0
20,22.0,1011.0
18,24.0,1011.0
17,26.0,1011.0
17,27.0,1011.0
16,28.0,1011.0
16,29.0,1010.0
15,31.0,1010.0
16,31.0,1010.0
16,32.0,1009.0
19,31.0,1009.0
19,29.0,1010.0
19,27.0,1010.0
20,26.0,1010.0
20,24.0,1011.0
20,24.0,1012.0
21,23.0,1012.0
21,23.0,1012.0
21,22.0,1012.0
21,22.0,1012.0
21,21.0,1012.0
20,21.0,1012.0
20,21.0,1012.0
20,21.0,1012.0
20,20.0,1013.0
21,22.0,1012.0
22,24.0,1013.0
22,25.0,1013.0
22,27.0,1013.0
21,29.0,1013.0
22,29.0,1013.0
19,29.0,1012.0
20,30.0,1012.0
18,30.0,1011.0
17,29.0,1011.0
18,30.0,1011.0
19,28.0,1011.0
19,26.0,1011.0
19,25.0,1012.0
19,23.0,1012.0
19,22.0,1012.0
19,21.0,1012.0
20,22.0,1012.0
19,21.0,1012.0
19,20.0,1013.0
20,20.0,1013.0
19,19.0,1013.0
19,19.0,1013.0
19,20.0,1013.0
21,21.0,1013.0
21,22.0,1013.0
21,24.0,1013.0
22,27.0,1013.0
21,28.0,1013.0
21,30.0,1012.0
20,31.0,1012.0
20,32.0,1011.0
21,31.0,1010.0
20,31.0,1010.0
20,31.0,1010.0
20,29.0,1010.0
20,27.0,1011.0
20,25.0,1011.0
20,25.0,1011.0
21,23.0,1012.0
20,22.0,1012.0
21,22.0,1012.0
20,21.0,1011.0
20,21.0,1012.0
20,21.0,1012.0
19,20.0,1012.0
19,19.0,1012.0
20,20.0,1012.0
21,22.0,1012.0
22,24.0,1012.0
22,25.0,1012.0
22,28.0,1011.0
22,28.0,1011.0
22,30.0,1010.0
22,31.0,1010.0
21,31.0,1009.0
19,32.0,1008.0
19,31.0,1008.0
21,30.0,1008.0
18,29.0,1008.0
19,27.0,1009.0
21,24.0,1011.0
21,24.0,1011.0
21,25.0,1009.0
20,23.0,1010.0
21,22.0,1011.0
20,21.0,1010.0
21,22.0,1010.0
20,21.0,1010.0
20,20.0,1010.0
20,20.0,1010.0
19,20.0,1011.0
20,21.0,1011.0
20,24.0,1012.0
20,25.0,1012.0
20,27.0,1012.0
19,29.0,1012.0
20,30.0,1011.0
19,30.0,1011.0
19,31.0,1010.0
17,30.0,1010.0
17,30.0,1010.0
17,29.0,1010.0
18,28.0,1011.0
18,26.0,1012.0
20,23.0,1011.0
19,27.0,1011.0
20,24.0,1012.0
20,23.0,1012.0
21,22.0,1012.0
21,23.0,1012.0
21,22.0,1012.0
21,21.0,1012.0
19,20.0,1012.0
18,19.0,1013.0
19,20.0,1013.0
20,21.0,1013.0
20,23.0,1013.0
20,25.0,1014.0
21,26.0,1014.0
21,27.0,1013.0
21,29.0,1013.0
19,29.0,1012.0
19,29.0,1011.0
20,29.0,1011.0
19,30.0,1010.0
18,29.0,1010.0
17,28.0,1010.0
17,26.0,1010.0
18,24.0,1011.0
20,22.0,1012.0
20,24.0,1012.0
20,23.0,1012.0
20,22.0,1012.0
20,23.0,1012.0
19,22.0,1012.0
19,20.0,1012.0
19,21.0,1012.0
19,20.0,1012.0
19,20.0,1012.0
20,21.0,1012.0
20,23.0,1013.0
20,24.0,1013.0
21,26.0,1013.0
22,27.0,1012.0
21,28.0,1012.0
21,25.0,1012.0
21,28.0,1011.0
19,29.0,1010.0
18,28.0,1010.0
19,28.0,1010.0
20,27.0,1010.0
21,24.0,1011.0
21,22.0,1012.0
21,22.0,1013.0
20,21.0,1013.0
20,21.0,1013.0
19,20.0,1013.0
19,20.0,1013.0
19,20.0,1013.0
20,20.0,1013.0
20,21.0,1013.0
20,21.0,1013.0
20,21.0,1014.0
21,22.0,1014.0
21,23.0,1014.0
21,25.0,1015.0
21,25.0,1015.0
22,26.0,1015.0
21,27.0,1015.0
20,24.0,1014.0
20,22.0,1014.0
21,22.0,1014.0
21,23.0,1014.0
20,23.0,1014.0
20,23.0,1014.0
20,22.0,1014.0
20,21.0,1015.0
20,21.0,1015.0
20,21.0,1015.0
20,21.0,1015.0
20,21.0,1016.0
21,21.0,1015.0
21,21.0,1015.0
21,22.0,1015.0
21,22.0,1015.0
21,21.0,1015.0
20,21.0,1016.0
21,22.0,1016.0
19,20.0,1017.0
19,20.0,1017.0
19,20.0,1017.0
20,21.0,1017.0
22,24.0,1016.0
22,26.0,1016.0
22,26.0,1015.0
22,27.0,1015.0
21,27.0,1014.0
21,26.0,1014.0
21,26.0,1014.0
21,26.0,1014.0
21,24.0,1015.0
21,23.0,1015.0
21,22.0,1015.0
20,21.0,1015.0
21,21.0,1015.0
20,21.0,1014.0
21,21.0,1014.0
20,21.0,1014.0
20,20.0,1014.0
19,20.0,1014.0
20,20.0,1014.0
21,21.0,1014.0
21,22.0,1014.0
21,23.0,1014.0
21,25.0,1015.0
21,26.0,1014.0
20,26.0,1014.0
18,27.0,1013.0
18,27.0,1013.0
20,26.0,1012.0
18,26.0,1012.0
18,25.0,1012.0
17,24.0,1011.0
18,22.0,1012.0
18,22.0,1012.0
18,21.0,1012.0
18,20.0,1012.0
18,19.0,1012.0
18,19.0,1012.0
18,18.0,1012.0
18,18.0,1011.0
18,18.0,1011.0
17,17.0,1011.0
18,18.0,1011.0
17,18.0,1011.0
19,20.0,1011.0
20,21.0,1011.0
20,24.0,1011.0
20,25.0,1011.0
19,27.0,1011.0
19,27.0,1010.0
18,28.0,1009.0
19,29.0,1009.0
19,29.0,1008.0
20,29.0,1007.0
20,28.0,1007.0
19,27.0,1007.0
19,25.0,1008.0
19,26.0,1009.0
20,24.0,1009.0
20,22.0,1009.0
20,21.0,1010.0
20,21.0,1010.0
20,21.0,1009.0
20,20.0,1009.0
19,20.0,1009.0
19,20.0,1009.0
20,20.0,1010.0
19,20.0,1010.0
20,21.0,1010.0
20,23.0,1010.0
21,24.0,1010.0
21,26.0,1010.0
21,27.0,1010.0
21,28.0,1009.0
21,28.0,1009.0
21,29.0,1008.0
20,29.0,1008.0
19,29.0,1007.0
19,29.0,1007.0
21,27.0,1007.0
19,26.0,1008.0
21,24.0,1009.0
21,24.0,1009.0
21,23.0,1010.0
22,23.0,1010.0
21,22.0,1010.0
21,22.0,1009.0
22,23.0,1009.0
22,23.0,1009.0
22,23.0,1009.0
22,23.0,1009.0
22,23.0,1009.0
22,23.0,1009.0
22,24.0,1010.0
23,25.0,1010.0
23,26.0,1010.0
23,28.0,1009.0
23,28.0,1009.0
23,31.0,1008.0
23,31.0,1007.0
23,30.0,1007.0
23,30.0,1006.0
23,30.0,1006.0
22,29.0,1007.0
22,28.0,1007.0
23,26.0,1008.0
22,26.0,1008.0
22,25.0,1008.0
23,24.0,1007.0
22,23.0,1007.0
22,23.0,1007.0
22,22.0,1007.0
22,22.0,1007.0
22,23.0,1006.0
22,22.0,1006.0
22,23.0,1006.0
23,23.0,1006.0
24,24.0,1006.0
24,26.0,1006.0
24,27.0,1006.0
24,29.0,1005.0
24,29.0,1005.0
24,30.0,1004.0
24,32.0,1004.0
24,31.0,1003.0
23,31.0,1003.0
25,30.0,1003.0
25,29.0,1003.0
25,27.0,1003.0
25,27.0,1004.0
25,26.0,1005.0
25,26.0,1005.0
25,27.0,1006.0
23,26.0,1005.0
21,23.0,1007.0
20,24.0,1008.0
21,23.0,1008.0
19,21.0,1010.0
19,21.0,1011.0
18,20.0,1012.0
18,20.0,1013.0
18,21.0,1013.0
18,22.0,1014.0
17,24.0,1014.0
18,24.0,1013.0
17,26.0,1013.0
16,28.0,1012.0
14,28.0,1011.0
13,28.0,1010.0
12,28.0,1010.0
12,28.0,1009.0
12,25.0,1009.0
13,24.0,1010.0
14,22.0,1010.0
15,21.0,1010.0
15,22.0,1011.0
17,19.0,1011.0
17,18.0,1010.0
17,18.0,1010.0
17,18.0,1010.0
17,18.0,1010.0
16,17.0,1010.0
16,17.0,1010.0
17,18.0,1011.0
18,21.0,1011.0
16,21.0,1011.0
17,23.0,1011.0
17,25.0,1011.0
17,27.0,1011.0
17,28.0,1010.0
16,29.0,1009.0
16,30.0,1008.0
17,30.0,1008.0
18,30.0,1008.0
17,28.0,1008.0
17,25.0,1008.0
18,24.0,1008.0
18,23.0,1009.0
18,23.0,1009.0
19,23.0,1009.0
19,22.0,1010.0
20,21.0,1010.0
19,21.0,1010.0
19,21.0,1011.0
19,21.0,1011.0
19,20.0,1011.0
19,20.0,1012.0
19,20.0,1012.0
20,21.0,1013.0
19,22.0,1013.0
20,24.0,1014.0
19,25.0,1014.0
19,26.0,1014.0
20,27.0,1014.0
20,27.0,1013.0
20,27.0,1013.0
17,27.0,1013.0
17,27.0,1012.0
18,26.0,1013.0
19,25.0,1013.0
19,23.0,1013.0
20,23.0,1014.0
20,22.0,1014.0
19,21.0,1014.0
19,21.0,1015.0
19,20.0,1014.0
19,19.0,1014.0
19,20.0,1014.0
18,18.0,1014.0
18,19.0,1014.0
18,18.0,1014.0
18,18.0,1014.0
19,19.0,1015.0
19,21.0,1015.0
19,24.0,1015.0
18,25.0,1015.0
18,26.0,1015.0
17,28.0,1014.0
16,28.0,1013.0
17,30.0,1012.0
17,30.0,1012.0
15,31.0,1011.0
15,30.0,1011.0
16,28.0,1011.0
16,26.0,1012.0
16,25.0,1012.0
16,25.0,1012.0
16,22.0,1012.0
17,20.0,1012.0
17,19.0,1012.0
17,18.0,1012.0
17,18.0,1012.0
17,18.0,1013.0
17,17.0,1013.0
18,18.0,1013.0
17,17.0,1013.0
19,19.0,1014.0
19,22.0,1015.0
19,24.0,1015.0
19,25.0,1015.0
18,27.0,1015.0
16,29.0,1014.0
16,28.0,1014.0
16,29.0,1013.0
17,29.0,1012.0
17,28.0,1012.0
16,27.0,1012.0
15,25.0,1012.0
15,24.0,1012.0
15,22.0,1013.0
15,22.0,1013.0
16,19.0,1013.0
17,19.0,1013.0
17,20.0,1013.0
17,20.0,1012.0
16,19.0,1012.0
16,20.0,1012.0
16,19.0,1012.0
16,18.0,1012.0
16,18.0,1012.0
17,19.0,1012.0
16,21.0,1012.0
16,23.0,1012.0
15,24.0,1012.0
15,26.0,1011.0
16,27.0,1010.0
18,28.0,1009.0
18,28.0,1008.0
18,30.0,1007.0
17,29.0,1007.0
17,28.0,1007.0
18,26.0,1007.0
19,25.0,1007.0
19,23.0,1008.0
19,23.0,1008.0
19,23.0,1007.0
19,23.0,1007.0
19,22.0,1007.0
20,21.0,1006.0
20,21.0,1006.0
20,21.0,1006.0
20,21.0,1006.0
19,20.0,1005.0
19,20.0,1006.0
20,21.0,1006.0
21,22.0,1006.0
20,23.0,1006.0
21,24.0,1006.0
21,25.0,1006.0
21,26.0,1005.0
20,27.0,1005.0
13,29.0,1004.0
14,29.0,1004.0
14,29.0,1004.0
15,25.0,1005.0
17,21.0,1005.0
16,21.0,1006.0
16,21.0,1007.0
18,20.0,1008.0
18,20.0,1009.0
18,20.0,1009.0
18,20.0,1009.0
18,20.0,1009.0
17,21.0,1009.0
16,20.0,1009.0
18,20.0,1010.0
14,20.0,1011.0
15,17.0,1011.0
15,17.0,1012.0
15,18.0,1012.0
15,18.0,1013.0
14,20.0,1012.0
14,20.0,1013.0
14,19.0,1013.0
14,20.0,1012.0
14,19.0,1012.0
15,19.0,1012.0
15,19.0,1013.0
16,19.0,1013.0
16,19.0,1013.0
16,18.0,1014.0
16,18.0,1016.0
16,17.0,1016.0
16,17.0,1016.0
17,17.0,1016.0
17,17.0,1017.0
17,17.0,1017.0
17,17.0,1017.0
15,16.0,1017.0
14,16.0,1018.0
15,16.0,1019.0
13,14.0,1019.0
14,17.0,1020.0
11,18.0,1021.0
6,20.0,1021.0
6,22.0,1022.0
8,22.0,1021.0
3,24.0,1021.0
3,24.0,1020.0
4,24.0,1020.0
3,25.0,1020.0
5,23.0,1020.0
5,23.0,1020.0
9,20.0,1021.0
12,18.0,1021.0
12,17.0,1022.0
10,19.0,1022.0
10,20.0,1023.0
10,18.0,1023.0
11,17.0,1023.0
11,17.0,1023.0
11,17.0,1023.0
12,17.0,1023.0
13,16.0,1024.0
13,15.0,1024.0
13,14.0,1025.0
13,14.0,1025.0
13,14.0,1025.0
12,14.0,1026.0
12,14.0,1026.0
12,14.0,1026.0
13,14.0,1025.0
13,14.0,1024.0
14,15.0,1024.0
13,14.0,1023.0
14,15.0,1023.0
13,14.0,1022.0
13,14.0,1022.0
14,14.0,1022.0
14,14.0,1022.0
14,14.0,1022.0
14,14.0,1022.0
14,14.0,1022.0
13,13.0,1022.0
14,14.0,1021.0
14,15.0,1021.0
13,14.0,1020.0
14,14.0,1020.0
13,14.0,1020.0
13,13.0,1020.0
13,15.0,1021.0
14,16.0,1020.0
14,18.0,1021.0
14,19.0,1020.0
14,20.0,1020.0
15,21.0,1020.0
14,21.0,1018.0
14,22.0,1018.0
14,22.0,1017.0
14,22.0,1017.0
15,21.0,1017.0
15,20.0,1017.0
15,20.0,1017.0
15,19.0,1018.0
15,18.0,1018.0
15,17.0,1018.0
14,15.0,1018.0
14,14.0,1018.0
14,14.0,1018.0
13,13.0,1018.0
12,13.0,1018.0
12,13.0,1017.0
12,12.0,1017.0
12,12.0,1017.0
13,14.0,1017.0
14,15.0,1017.0
15,16.0,1018.0
17,17.0,1017.0
16,19.0,1017.0
16,20.0,1016.0
16,20.0,1016.0
16,20.0,1015.0
16,20.0,1014.0
16,20.0,1014.0
16,19.0,1014.0
16,19.0,1013.0
16,18.0,1014.0
16,18.0,1014.0
16,18.0,1014.0
17,18.0,1014.0
17,19.0,1014.0
17,19.0,1014.0
18,19.0,1014.0
17,19.0,1013.0
18,19.0,1013.0
18,19.0,1013.0
18,18.0,1012.0
18,18.0,1013.0
18,19.0,1013.0
18,19.0,1013.0
18,20.0,1013.0
18,20.0,1013.0
18,21.0,1013.0
18,21.0,1012.0
18,21.0,1012.0
18,22.0,1012.0
18,22.0,1011.0
17,22.0,1011.0
17,21.0,1011.0
18,21.0,1011.0
18,20.0,1011.0
18,20.0,1011.0
18,20.0,1012.0
18,20.0,1012.0
18,20.0,1012.0
18,19.0,1011.0
18,19.0,1011.0
18,19.0,1011.0
18,18.0,1011.0
18,19.0,1010.0
18,18.0,1010.0
18,19.0,1010.0
18,19.0,1010.0
19,20.0,1011.0
19,21.0,1011.0
18,22.0,1011.0
18,22.0,1011.0
19,23.0,1011.0
18,24.0,1010.0
19,26.0,1009.0
18,25.0,1009.0
17,25.0,1009.0
18,24.0,1009.0
18,22.0,1009.0
19,21.0,1009.0
18,20.0,1009.0
17,18.0,1010.0
18,18.0,1010.0
17,18.0,1010.0
17,18.0,1011.0
17,18.0,1010.0
18,18.0,1010.0
17,18.0,1010.0
17,17.0,1009.0
16,16.0,1010.0
16,16.0,1010.0
17,17.0,1010.0
18,19.0,1010.0
19,21.0,1011.0
19,23.0,1011.0
19,24.0,1010.0
19,24.0,1010.0
18,26.0,1009.0
19,26.0,1009.0
18,26.0,1008.0
19,26.0,1008.0
19,25.0,1008.0
19,24.0,1009.0
20,23.0,1010.0
20,22.0,1010.0
17,21.0,1011.0
17,20.0,1011.0
18,20.0,1011.0
17,19.0,1012.0
17,19.0,1012.0
17,18.0,1012.0
17,18.0,1012.0
16,17.0,1012.0
17,17.0,1012.0
17,18.0,1013.0
18,19.0,1014.0
18,20.0,1014.0
16,22.0,1015.0
13,22.0,1016.0
13,23.0,1015.0
12,23.0,1015.0
10,22.0,1015.0
9,21.0,1014.0
8,21.0,1014.0
8,20.0,1015.0
9,19.0,1015.0
9,18.0,1015.0
9,18.0,1016.0
10,17.0,1016.0
10,17.0,1017.0
11,17.0,1017.0
12,18.0,1017.0
13,15.0,1018.0
13,15.0,1018.0
12,16.0,1018.0
11,15.0,1018.0
6,15.0,1019.0
2,16.0,1019.0
3,15.0,1019.0
3,15.0,1020.0
2,15.0,1020.0
